rikishi1,odds1,rikishi2,odds2,ts
Ichinojo,1.79,Arawashi,2.03,2017-07-22 03:50:02
Ikioi,1.72727272727273,Tokushoryu,2.11,2017-07-22 03:50:02
Kagayaki,1.64,Chiyomaru,2.26,2017-07-22 03:50:02
Mitakeumi,1.64,Tochiozan,2.26,2017-07-22 03:50:02
Nishikigi,1.9,Shohozan,1.9,2017-07-22 03:50:02
Onosho,2.24,Yoshikaze,1.65,2017-07-22 03:50:02
Sadanoumi,1.9,Daishomaru,1.9,2017-07-22 03:50:02
Shodai,1.57,Takanoiwa,2.4,2017-07-22 03:50:02
Takarafuji,1.72,Chiyotairyu,2.13,2017-07-22 03:50:02
Tamawashi,1.5,Ura,2.59,2017-07-22 03:50:02
Aoiyama,1.44,Takekaze,2.79,2017-07-22 03:55:02
Chiyonokuni,1.77,Sokokurai,2.05,2017-07-22 03:55:02
Chiyoshoma,1.57,Okinoumi,2.4,2017-07-22 03:55:02
Daieisho,1.79,Takakeisho,2.03,2017-07-22 03:55:02
Hakuho,1.14,Goeido,5.7,2017-07-22 03:55:02
Harumafuji,1.43,Takayasu,2.83,2017-07-22 03:55:02
Hokutofuji,1.71,Ishiura,2.14,2017-07-22 03:55:02
Ichinojo,1.79,Arawashi,2.03,2017-07-22 03:55:02
Ikioi,1.72727272727273,Tokushoryu,2.11,2017-07-22 03:55:02
Kagayaki,1.64,Chiyomaru,2.26,2017-07-22 03:55:02
Mitakeumi,1.64,Tochiozan,2.26,2017-07-22 03:55:02
Nishikigi,1.9,Shohozan,1.9,2017-07-22 03:55:02
Onosho,2.24,Yoshikaze,1.65,2017-07-22 03:55:02
Sadanoumi,1.9,Daishomaru,1.9,2017-07-22 03:55:02
Shodai,1.57,Takanoiwa,2.4,2017-07-22 03:55:02
Takarafuji,1.72,Chiyotairyu,2.13,2017-07-22 03:55:02
Tamawashi,1.46,Ura,2.72,2017-07-22 03:55:02
Aoiyama,1.44,Takekaze,2.79,2017-07-22 04:00:03
Chiyonokuni,1.77,Sokokurai,2.05,2017-07-22 04:00:03
Chiyoshoma,1.57,Okinoumi,2.4,2017-07-22 04:00:03
Daieisho,1.79,Takakeisho,2.03,2017-07-22 04:00:03
Hakuho,1.14,Goeido,5.7,2017-07-22 04:00:03
Harumafuji,1.43,Takayasu,2.83,2017-07-22 04:00:03
Hokutofuji,1.71,Ishiura,2.14,2017-07-22 04:00:03
Ichinojo,1.79,Arawashi,2.03,2017-07-22 04:00:03
Ikioi,1.72727272727273,Tokushoryu,2.11,2017-07-22 04:00:03
Kagayaki,1.64,Chiyomaru,2.26,2017-07-22 04:00:03
Mitakeumi,1.64,Tochiozan,2.26,2017-07-22 04:00:03
Nishikigi,1.9,Shohozan,1.9,2017-07-22 04:00:03
Onosho,2.24,Yoshikaze,1.65,2017-07-22 04:00:03
Sadanoumi,1.9,Daishomaru,1.9,2017-07-22 04:00:03
Shodai,1.57,Takanoiwa,2.4,2017-07-22 04:00:03
Takarafuji,1.72,Chiyotairyu,2.13,2017-07-22 04:00:03
Tamawashi,1.46,Ura,2.72,2017-07-22 04:00:03
Aoiyama,1.44,Takekaze,2.79,2017-07-22 04:05:02
Chiyonokuni,1.77,Sokokurai,2.05,2017-07-22 04:05:02
Chiyoshoma,1.57,Okinoumi,2.4,2017-07-22 04:05:02
Daieisho,1.79,Takakeisho,2.03,2017-07-22 04:05:02
Hakuho,1.14,Goeido,5.7,2017-07-22 04:05:02
Harumafuji,1.43,Takayasu,2.83,2017-07-22 04:05:02
Hokutofuji,1.71,Ishiura,2.14,2017-07-22 04:05:02
Ichinojo,1.79,Arawashi,2.03,2017-07-22 04:05:02
Ikioi,1.72727272727273,Tokushoryu,2.11,2017-07-22 04:05:02
Kagayaki,1.64,Chiyomaru,2.26,2017-07-22 04:05:02
Mitakeumi,1.64,Tochiozan,2.26,2017-07-22 04:05:02
Nishikigi,1.9,Shohozan,1.9,2017-07-22 04:05:02
Onosho,2.24,Yoshikaze,1.65,2017-07-22 04:05:02
Sadanoumi,1.9,Daishomaru,1.9,2017-07-22 04:05:02
Shodai,1.57,Takanoiwa,2.4,2017-07-22 04:05:02
Takarafuji,1.72,Chiyotairyu,2.13,2017-07-22 04:05:02
Tamawashi,1.46,Ura,2.72,2017-07-22 04:05:02
Aoiyama,1.44,Takekaze,2.79,2017-07-22 04:10:03
Chiyonokuni,1.77,Sokokurai,2.05,2017-07-22 04:10:03
Chiyoshoma,1.57,Okinoumi,2.4,2017-07-22 04:10:03
Daieisho,1.79,Takakeisho,2.03,2017-07-22 04:10:03
Hakuho,1.14,Goeido,5.7,2017-07-22 04:10:03
Harumafuji,1.43,Takayasu,2.83,2017-07-22 04:10:03
Hokutofuji,1.71,Ishiura,2.14,2017-07-22 04:10:03
Ichinojo,1.79,Arawashi,2.03,2017-07-22 04:10:03
Ikioi,1.72727272727273,Tokushoryu,2.11,2017-07-22 04:10:03
Kagayaki,1.64,Chiyomaru,2.26,2017-07-22 04:10:03
Mitakeumi,1.64,Tochiozan,2.26,2017-07-22 04:10:03
Nishikigi,1.9,Shohozan,1.9,2017-07-22 04:10:03
Onosho,2.24,Yoshikaze,1.65,2017-07-22 04:10:03
Sadanoumi,1.9,Daishomaru,1.9,2017-07-22 04:10:03
Shodai,1.57,Takanoiwa,2.4,2017-07-22 04:10:03
Takarafuji,1.72,Chiyotairyu,2.13,2017-07-22 04:10:03
Tamawashi,1.46,Ura,2.72,2017-07-22 04:10:03
Aoiyama,1.44,Takekaze,2.79,2017-07-22 04:15:03
Chiyonokuni,1.77,Sokokurai,2.05,2017-07-22 04:15:03
Chiyoshoma,1.57,Okinoumi,2.4,2017-07-22 04:15:03
Daieisho,1.79,Takakeisho,2.03,2017-07-22 04:15:03
Hakuho,1.14,Goeido,5.7,2017-07-22 04:15:03
Harumafuji,1.43,Takayasu,2.83,2017-07-22 04:15:03
Hokutofuji,1.71,Ishiura,2.14,2017-07-22 04:15:03
Ichinojo,1.79,Arawashi,2.03,2017-07-22 04:15:03
Ikioi,1.72727272727273,Tokushoryu,2.11,2017-07-22 04:15:03
Kagayaki,1.64,Chiyomaru,2.26,2017-07-22 04:15:03
Mitakeumi,1.64,Tochiozan,2.26,2017-07-22 04:15:03
Nishikigi,1.9,Shohozan,1.9,2017-07-22 04:15:03
Onosho,2.24,Yoshikaze,1.65,2017-07-22 04:15:03
Sadanoumi,1.9,Daishomaru,1.9,2017-07-22 04:15:03
Shodai,1.57,Takanoiwa,2.4,2017-07-22 04:15:03
Takarafuji,1.72,Chiyotairyu,2.13,2017-07-22 04:15:03
Tamawashi,1.46,Ura,2.72,2017-07-22 04:15:03
Aoiyama,1.44,Takekaze,2.79,2017-07-22 04:20:02
Chiyonokuni,1.77,Sokokurai,2.05,2017-07-22 04:20:02
Chiyoshoma,1.57,Okinoumi,2.4,2017-07-22 04:20:02
Daieisho,1.79,Takakeisho,2.03,2017-07-22 04:20:02
Hakuho,1.14,Goeido,5.7,2017-07-22 04:20:02
Harumafuji,1.43,Takayasu,2.83,2017-07-22 04:20:02
Hokutofuji,1.71,Ishiura,2.14,2017-07-22 04:20:02
Ichinojo,1.79,Arawashi,2.03,2017-07-22 04:20:02
Ikioi,1.72727272727273,Tokushoryu,2.11,2017-07-22 04:20:02
Kagayaki,1.64,Chiyomaru,2.26,2017-07-22 04:20:02
Mitakeumi,1.64,Tochiozan,2.26,2017-07-22 04:20:02
Nishikigi,1.9,Shohozan,1.9,2017-07-22 04:20:02
Onosho,2.24,Yoshikaze,1.65,2017-07-22 04:20:02
Sadanoumi,1.9,Daishomaru,1.9,2017-07-22 04:20:02
Shodai,1.57,Takanoiwa,2.4,2017-07-22 04:20:02
Takarafuji,1.72,Chiyotairyu,2.13,2017-07-22 04:20:02
Tamawashi,1.46,Ura,2.72,2017-07-22 04:20:02
Aoiyama,1.4,Takekaze,2.96,2017-07-22 04:25:02
Chiyonokuni,1.77,Sokokurai,2.05,2017-07-22 04:25:02
Chiyoshoma,1.57,Okinoumi,2.4,2017-07-22 04:25:02
Daieisho,1.79,Takakeisho,2.03,2017-07-22 04:25:02
Hakuho,1.14,Goeido,5.7,2017-07-22 04:25:02
Harumafuji,1.43,Takayasu,2.83,2017-07-22 04:25:02
Hokutofuji,1.71,Ishiura,2.14,2017-07-22 04:25:02
Ichinojo,1.79,Arawashi,2.03,2017-07-22 04:25:02
Ikioi,1.72727272727273,Tokushoryu,2.11,2017-07-22 04:25:02
Kagayaki,1.64,Chiyomaru,2.26,2017-07-22 04:25:02
Mitakeumi,1.64,Tochiozan,2.26,2017-07-22 04:25:02
Nishikigi,1.9,Shohozan,1.9,2017-07-22 04:25:02
Onosho,2.24,Yoshikaze,1.65,2017-07-22 04:25:02
Sadanoumi,1.9,Daishomaru,1.9,2017-07-22 04:25:02
Shodai,1.57,Takanoiwa,2.4,2017-07-22 04:25:02
Takarafuji,1.72,Chiyotairyu,2.13,2017-07-22 04:25:02
Tamawashi,1.46,Ura,2.72,2017-07-22 04:25:02
Aoiyama,1.4,Takekaze,2.96,2017-07-22 04:30:03
Chiyonokuni,1.77,Sokokurai,2.05,2017-07-22 04:30:03
Chiyoshoma,1.57,Okinoumi,2.4,2017-07-22 04:30:03
Daieisho,1.79,Takakeisho,2.03,2017-07-22 04:30:03
Hakuho,1.14,Goeido,5.7,2017-07-22 04:30:03
Harumafuji,1.43,Takayasu,2.83,2017-07-22 04:30:03
Hokutofuji,1.71,Ishiura,2.14,2017-07-22 04:30:03
Ichinojo,1.79,Arawashi,2.03,2017-07-22 04:30:03
Ikioi,1.72727272727273,Tokushoryu,2.11,2017-07-22 04:30:03
Kagayaki,1.64,Chiyomaru,2.26,2017-07-22 04:30:03
Mitakeumi,1.64,Tochiozan,2.26,2017-07-22 04:30:03
Nishikigi,1.9,Shohozan,1.9,2017-07-22 04:30:03
Onosho,2.24,Yoshikaze,1.65,2017-07-22 04:30:03
Sadanoumi,1.9,Daishomaru,1.9,2017-07-22 04:30:03
Shodai,1.61538461538462,Takanoiwa,2.31,2017-07-22 04:30:03
Takarafuji,1.72,Chiyotairyu,2.13,2017-07-22 04:30:03
Tamawashi,1.46,Ura,2.72,2017-07-22 04:30:03
Aoiyama,1.34,Takekaze,3.26,2017-07-22 04:35:03
Chiyonokuni,1.77,Sokokurai,2.05,2017-07-22 04:35:03
Chiyoshoma,1.57,Okinoumi,2.4,2017-07-22 04:35:03
Daieisho,1.79,Takakeisho,2.03,2017-07-22 04:35:03
Hakuho,1.14,Goeido,5.7,2017-07-22 04:35:03
Harumafuji,1.43,Takayasu,2.83,2017-07-22 04:35:03
Hokutofuji,1.71,Ishiura,2.14,2017-07-22 04:35:03
Ichinojo,1.79,Arawashi,2.03,2017-07-22 04:35:03
Ikioi,1.72727272727273,Tokushoryu,2.11,2017-07-22 04:35:03
Kagayaki,1.64,Chiyomaru,2.26,2017-07-22 04:35:03
Mitakeumi,1.64,Tochiozan,2.26,2017-07-22 04:35:03
Nishikigi,1.9,Shohozan,1.9,2017-07-22 04:35:03
Onosho,2.24,Yoshikaze,1.65,2017-07-22 04:35:03
Sadanoumi,1.9,Daishomaru,1.9,2017-07-22 04:35:03
Shodai,1.61538461538462,Takanoiwa,2.31,2017-07-22 04:35:03
Takarafuji,1.72,Chiyotairyu,2.13,2017-07-22 04:35:03
Tamawashi,1.46,Ura,2.72,2017-07-22 04:35:03
Aoiyama,1.34,Takekaze,3.26,2017-07-22 04:40:02
Chiyonokuni,1.77,Sokokurai,2.05,2017-07-22 04:40:02
Chiyoshoma,1.57,Okinoumi,2.4,2017-07-22 04:40:02
Daieisho,1.79,Takakeisho,2.03,2017-07-22 04:40:02
Hakuho,1.14,Goeido,5.7,2017-07-22 04:40:02
Harumafuji,1.43,Takayasu,2.83,2017-07-22 04:40:02
Hokutofuji,1.71,Ishiura,2.14,2017-07-22 04:40:02
Ichinojo,1.79,Arawashi,2.03,2017-07-22 04:40:02
Ikioi,1.72727272727273,Tokushoryu,2.11,2017-07-22 04:40:02
Kagayaki,1.64,Chiyomaru,2.26,2017-07-22 04:40:02
Mitakeumi,1.64,Tochiozan,2.26,2017-07-22 04:40:02
Nishikigi,1.9,Shohozan,1.9,2017-07-22 04:40:02
Onosho,2.24,Yoshikaze,1.65,2017-07-22 04:40:02
Sadanoumi,1.9,Daishomaru,1.9,2017-07-22 04:40:02
Shodai,1.61538461538462,Takanoiwa,2.31,2017-07-22 04:40:02
Takarafuji,1.72,Chiyotairyu,2.13,2017-07-22 04:40:02
Tamawashi,1.46,Ura,2.72,2017-07-22 04:40:02
Aoiyama,1.34,Takekaze,3.26,2017-07-22 04:45:03
Chiyonokuni,1.77,Sokokurai,2.05,2017-07-22 04:45:03
Chiyoshoma,1.57,Okinoumi,2.4,2017-07-22 04:45:03
Daieisho,1.79,Takakeisho,2.03,2017-07-22 04:45:03
Hakuho,1.14,Goeido,5.7,2017-07-22 04:45:03
Harumafuji,1.43,Takayasu,2.83,2017-07-22 04:45:03
Hokutofuji,1.71,Ishiura,2.14,2017-07-22 04:45:03
Ichinojo,1.79,Arawashi,2.03,2017-07-22 04:45:03
Ikioi,1.72727272727273,Tokushoryu,2.11,2017-07-22 04:45:03
Kagayaki,1.64,Chiyomaru,2.26,2017-07-22 04:45:03
Mitakeumi,1.64,Tochiozan,2.26,2017-07-22 04:45:03
Nishikigi,1.9,Shohozan,1.9,2017-07-22 04:45:03
Onosho,2.24,Yoshikaze,1.65,2017-07-22 04:45:03
Sadanoumi,1.9,Daishomaru,1.9,2017-07-22 04:45:03
Shodai,1.61538461538462,Takanoiwa,2.31,2017-07-22 04:45:03
Takarafuji,1.72,Chiyotairyu,2.13,2017-07-22 04:45:03
Tamawashi,1.46,Ura,2.72,2017-07-22 04:45:03
Aoiyama,1.34,Takekaze,3.26,2017-07-22 04:50:02
Chiyonokuni,1.77,Sokokurai,2.05,2017-07-22 04:50:02
Chiyoshoma,1.57,Okinoumi,2.4,2017-07-22 04:50:02
Daieisho,1.79,Takakeisho,2.03,2017-07-22 04:50:02
Hakuho,1.14,Goeido,5.7,2017-07-22 04:50:02
Harumafuji,1.43,Takayasu,2.83,2017-07-22 04:50:02
Hokutofuji,1.71,Ishiura,2.14,2017-07-22 04:50:02
Ichinojo,1.79,Arawashi,2.03,2017-07-22 04:50:02
Ikioi,1.72727272727273,Tokushoryu,2.11,2017-07-22 04:50:02
Kagayaki,1.64,Chiyomaru,2.26,2017-07-22 04:50:02
Mitakeumi,1.64,Tochiozan,2.26,2017-07-22 04:50:02
Nishikigi,1.9,Shohozan,1.9,2017-07-22 04:50:02
Onosho,2.24,Yoshikaze,1.65,2017-07-22 04:50:02
Sadanoumi,1.9,Daishomaru,1.9,2017-07-22 04:50:02
Shodai,1.61538461538462,Takanoiwa,2.31,2017-07-22 04:50:02
Takarafuji,1.72,Chiyotairyu,2.13,2017-07-22 04:50:02
Tamawashi,1.46,Ura,2.72,2017-07-22 04:50:02
Aoiyama,1.34,Takekaze,3.26,2017-07-22 04:55:02
Chiyonokuni,1.77,Sokokurai,2.05,2017-07-22 04:55:02
Chiyoshoma,1.57,Okinoumi,2.4,2017-07-22 04:55:02
Daieisho,1.79,Takakeisho,2.03,2017-07-22 04:55:02
Hakuho,1.14,Goeido,5.7,2017-07-22 04:55:02
Harumafuji,1.43,Takayasu,2.83,2017-07-22 04:55:02
Hokutofuji,1.71,Ishiura,2.14,2017-07-22 04:55:02
Ichinojo,1.79,Arawashi,2.03,2017-07-22 04:55:02
Ikioi,1.72727272727273,Tokushoryu,2.11,2017-07-22 04:55:02
Kagayaki,1.64,Chiyomaru,2.26,2017-07-22 04:55:02
Mitakeumi,1.64,Tochiozan,2.26,2017-07-22 04:55:02
Nishikigi,1.9,Shohozan,1.9,2017-07-22 04:55:02
Onosho,2.24,Yoshikaze,1.65,2017-07-22 04:55:02
Sadanoumi,1.9,Daishomaru,1.9,2017-07-22 04:55:02
Shodai,1.61538461538462,Takanoiwa,2.31,2017-07-22 04:55:02
Takarafuji,1.72,Chiyotairyu,2.13,2017-07-22 04:55:02
Tamawashi,1.46,Ura,2.72,2017-07-22 04:55:02
Aoiyama,1.34,Takekaze,3.26,2017-07-22 05:00:03
Chiyonokuni,1.77,Sokokurai,2.05,2017-07-22 05:00:03
Chiyoshoma,1.57,Okinoumi,2.4,2017-07-22 05:00:03
Daieisho,1.79,Takakeisho,2.03,2017-07-22 05:00:03
Hakuho,1.14,Goeido,5.7,2017-07-22 05:00:03
Harumafuji,1.43,Takayasu,2.83,2017-07-22 05:00:03
Hokutofuji,1.71,Ishiura,2.14,2017-07-22 05:00:03
Ichinojo,1.79,Arawashi,2.03,2017-07-22 05:00:03
Ikioi,1.72727272727273,Tokushoryu,2.11,2017-07-22 05:00:03
Kagayaki,1.64,Chiyomaru,2.26,2017-07-22 05:00:03
Mitakeumi,1.64,Tochiozan,2.26,2017-07-22 05:00:03
Nishikigi,1.9,Shohozan,1.9,2017-07-22 05:00:03
Onosho,2.24,Yoshikaze,1.65,2017-07-22 05:00:03
Sadanoumi,1.9,Daishomaru,1.9,2017-07-22 05:00:03
Shodai,1.61538461538462,Takanoiwa,2.31,2017-07-22 05:00:03
Takarafuji,1.72,Chiyotairyu,2.13,2017-07-22 05:00:03
Tamawashi,1.46,Ura,2.72,2017-07-22 05:00:03
Aoiyama,1.34,Takekaze,3.26,2017-07-22 05:05:03
Chiyonokuni,1.77,Sokokurai,2.05,2017-07-22 05:05:03
Chiyoshoma,1.57,Okinoumi,2.4,2017-07-22 05:05:03
Daieisho,1.79,Takakeisho,2.03,2017-07-22 05:05:03
Hakuho,1.14,Goeido,5.7,2017-07-22 05:05:03
Harumafuji,1.43,Takayasu,2.83,2017-07-22 05:05:03
Hokutofuji,1.71,Ishiura,2.14,2017-07-22 05:05:03
Ichinojo,1.79,Arawashi,2.03,2017-07-22 05:05:03
Ikioi,1.72727272727273,Tokushoryu,2.11,2017-07-22 05:05:03
Kagayaki,1.64,Chiyomaru,2.26,2017-07-22 05:05:03
Mitakeumi,1.64,Tochiozan,2.26,2017-07-22 05:05:03
Nishikigi,1.9,Shohozan,1.9,2017-07-22 05:05:03
Onosho,2.24,Yoshikaze,1.65,2017-07-22 05:05:03
Sadanoumi,1.9,Daishomaru,1.9,2017-07-22 05:05:03
Shodai,1.61538461538462,Takanoiwa,2.31,2017-07-22 05:05:03
Takarafuji,1.72,Chiyotairyu,2.13,2017-07-22 05:05:03
Tamawashi,1.46,Ura,2.72,2017-07-22 05:05:03
Aoiyama,1.34,Takekaze,3.26,2017-07-22 05:10:02
Chiyonokuni,1.77,Sokokurai,2.05,2017-07-22 05:10:02
Chiyoshoma,1.57,Okinoumi,2.4,2017-07-22 05:10:02
Daieisho,1.79,Takakeisho,2.03,2017-07-22 05:10:02
Hakuho,1.14,Goeido,5.7,2017-07-22 05:10:02
Harumafuji,1.43,Takayasu,2.83,2017-07-22 05:10:02
Hokutofuji,1.71,Ishiura,2.14,2017-07-22 05:10:02
Ichinojo,1.79,Arawashi,2.03,2017-07-22 05:10:02
Ikioi,1.72727272727273,Tokushoryu,2.11,2017-07-22 05:10:02
Kagayaki,1.64,Chiyomaru,2.26,2017-07-22 05:10:02
Mitakeumi,1.64,Tochiozan,2.26,2017-07-22 05:10:02
Nishikigi,1.9,Shohozan,1.9,2017-07-22 05:10:02
Onosho,2.24,Yoshikaze,1.65,2017-07-22 05:10:02
Sadanoumi,1.9,Daishomaru,1.9,2017-07-22 05:10:02
Shodai,1.61538461538462,Takanoiwa,2.31,2017-07-22 05:10:02
Takarafuji,1.72,Chiyotairyu,2.13,2017-07-22 05:10:02
Tamawashi,1.46,Ura,2.72,2017-07-22 05:10:02
Aoiyama,1.34,Takekaze,3.26,2017-07-22 05:15:03
Chiyonokuni,1.77,Sokokurai,2.05,2017-07-22 05:15:03
Chiyoshoma,1.57,Okinoumi,2.4,2017-07-22 05:15:03
Daieisho,1.79,Takakeisho,2.03,2017-07-22 05:15:03
Hakuho,1.14,Goeido,5.7,2017-07-22 05:15:03
Harumafuji,1.43,Takayasu,2.83,2017-07-22 05:15:03
Hokutofuji,1.71,Ishiura,2.14,2017-07-22 05:15:03
Ichinojo,1.79,Arawashi,2.03,2017-07-22 05:15:03
Ikioi,1.72727272727273,Tokushoryu,2.11,2017-07-22 05:15:03
Kagayaki,1.64,Chiyomaru,2.26,2017-07-22 05:15:03
Mitakeumi,1.64,Tochiozan,2.26,2017-07-22 05:15:03
Nishikigi,1.9,Shohozan,1.9,2017-07-22 05:15:03
Onosho,2.24,Yoshikaze,1.65,2017-07-22 05:15:03
Sadanoumi,1.9,Daishomaru,1.9,2017-07-22 05:15:03
Shodai,1.61538461538462,Takanoiwa,2.31,2017-07-22 05:15:03
Takarafuji,1.72,Chiyotairyu,2.13,2017-07-22 05:15:03
Tamawashi,1.46,Ura,2.72,2017-07-22 05:15:03
Aoiyama,1.34,Takekaze,3.26,2017-07-22 05:20:02
Chiyonokuni,1.77,Sokokurai,2.05,2017-07-22 05:20:02
Chiyoshoma,1.57,Okinoumi,2.4,2017-07-22 05:20:02
Daieisho,1.79,Takakeisho,2.03,2017-07-22 05:20:02
Hakuho,1.14,Goeido,5.7,2017-07-22 05:20:02
Harumafuji,1.43,Takayasu,2.83,2017-07-22 05:20:02
Hokutofuji,1.71,Ishiura,2.14,2017-07-22 05:20:02
Ichinojo,1.79,Arawashi,2.03,2017-07-22 05:20:02
Ikioi,1.72727272727273,Tokushoryu,2.11,2017-07-22 05:20:02
Kagayaki,1.64,Chiyomaru,2.26,2017-07-22 05:20:02
Mitakeumi,1.64,Tochiozan,2.26,2017-07-22 05:20:02
Nishikigi,1.9,Shohozan,1.9,2017-07-22 05:20:02
Onosho,2.24,Yoshikaze,1.65,2017-07-22 05:20:02
Sadanoumi,1.9,Daishomaru,1.9,2017-07-22 05:20:02
Shodai,1.61538461538462,Takanoiwa,2.31,2017-07-22 05:20:02
Takarafuji,1.72,Chiyotairyu,2.13,2017-07-22 05:20:02
Tamawashi,1.46,Ura,2.72,2017-07-22 05:20:02
Aoiyama,1.34,Takekaze,3.26,2017-07-22 05:25:03
Chiyonokuni,1.77,Sokokurai,2.05,2017-07-22 05:25:03
Chiyoshoma,1.57,Okinoumi,2.4,2017-07-22 05:25:03
Daieisho,1.79,Takakeisho,2.03,2017-07-22 05:25:03
Hakuho,1.14,Goeido,5.7,2017-07-22 05:25:03
Harumafuji,1.43,Takayasu,2.83,2017-07-22 05:25:03
Hokutofuji,1.71,Ishiura,2.14,2017-07-22 05:25:03
Ichinojo,1.79,Arawashi,2.03,2017-07-22 05:25:03
Ikioi,1.72727272727273,Tokushoryu,2.11,2017-07-22 05:25:03
Kagayaki,1.64,Chiyomaru,2.26,2017-07-22 05:25:03
Mitakeumi,1.69,Tochiozan,2.17,2017-07-22 05:25:03
Nishikigi,1.9,Shohozan,1.9,2017-07-22 05:25:03
Onosho,2.24,Yoshikaze,1.65,2017-07-22 05:25:03
Sadanoumi,1.9,Daishomaru,1.9,2017-07-22 05:25:03
Shodai,1.61538461538462,Takanoiwa,2.31,2017-07-22 05:25:03
Takarafuji,1.72,Chiyotairyu,2.13,2017-07-22 05:25:03
Tamawashi,1.46,Ura,2.72,2017-07-22 05:25:03
Aoiyama,1.34,Takekaze,3.26,2017-07-22 05:30:02
Chiyonokuni,1.77,Sokokurai,2.05,2017-07-22 05:30:02
Chiyoshoma,1.57,Okinoumi,2.4,2017-07-22 05:30:02
Daieisho,1.79,Takakeisho,2.03,2017-07-22 05:30:02
Hakuho,1.14,Goeido,5.7,2017-07-22 05:30:02
Harumafuji,1.43,Takayasu,2.83,2017-07-22 05:30:02
Hokutofuji,1.71,Ishiura,2.14,2017-07-22 05:30:02
Ichinojo,1.79,Arawashi,2.03,2017-07-22 05:30:02
Ikioi,1.72727272727273,Tokushoryu,2.11,2017-07-22 05:30:02
Kagayaki,1.64,Chiyomaru,2.26,2017-07-22 05:30:02
Mitakeumi,1.69,Tochiozan,2.17,2017-07-22 05:30:02
Nishikigi,1.9,Shohozan,1.9,2017-07-22 05:30:02
Onosho,2.24,Yoshikaze,1.65,2017-07-22 05:30:02
Sadanoumi,1.9,Daishomaru,1.9,2017-07-22 05:30:02
Shodai,1.61538461538462,Takanoiwa,2.31,2017-07-22 05:30:02
Takarafuji,1.72,Chiyotairyu,2.13,2017-07-22 05:30:02
Tamawashi,1.46,Ura,2.72,2017-07-22 05:30:02
Aoiyama,1.34,Takekaze,3.26,2017-07-22 05:35:03
Chiyonokuni,1.77,Sokokurai,2.05,2017-07-22 05:35:03
Chiyoshoma,1.57,Okinoumi,2.4,2017-07-22 05:35:03
Daieisho,1.79,Takakeisho,2.03,2017-07-22 05:35:03
Hakuho,1.14,Goeido,5.7,2017-07-22 05:35:03
Harumafuji,1.43,Takayasu,2.83,2017-07-22 05:35:03
Hokutofuji,1.71,Ishiura,2.14,2017-07-22 05:35:03
Ichinojo,1.79,Arawashi,2.03,2017-07-22 05:35:03
Ikioi,1.72727272727273,Tokushoryu,2.11,2017-07-22 05:35:03
Kagayaki,1.64,Chiyomaru,2.26,2017-07-22 05:35:03
Mitakeumi,1.69,Tochiozan,2.17,2017-07-22 05:35:03
Nishikigi,1.9,Shohozan,1.9,2017-07-22 05:35:03
Onosho,2.24,Yoshikaze,1.65,2017-07-22 05:35:03
Sadanoumi,1.9,Daishomaru,1.9,2017-07-22 05:35:03
Shodai,1.61538461538462,Takanoiwa,2.31,2017-07-22 05:35:03
Takarafuji,1.72,Chiyotairyu,2.13,2017-07-22 05:35:03
Tamawashi,1.46,Ura,2.72,2017-07-22 05:35:03
Aoiyama,1.34,Takekaze,3.26,2017-07-22 05:40:02
Chiyonokuni,1.77,Sokokurai,2.05,2017-07-22 05:40:02
Chiyoshoma,1.57,Okinoumi,2.4,2017-07-22 05:40:02
Daieisho,1.79,Takakeisho,2.03,2017-07-22 05:40:02
Hakuho,1.14,Goeido,5.7,2017-07-22 05:40:02
Harumafuji,1.43,Takayasu,2.83,2017-07-22 05:40:02
Hokutofuji,1.71,Ishiura,2.14,2017-07-22 05:40:02
Ichinojo,1.79,Arawashi,2.03,2017-07-22 05:40:02
Ikioi,1.72727272727273,Tokushoryu,2.11,2017-07-22 05:40:02
Kagayaki,1.64,Chiyomaru,2.26,2017-07-22 05:40:02
Mitakeumi,1.69,Tochiozan,2.17,2017-07-22 05:40:02
Nishikigi,1.9,Shohozan,1.9,2017-07-22 05:40:02
Onosho,2.24,Yoshikaze,1.65,2017-07-22 05:40:02
Sadanoumi,1.9,Daishomaru,1.9,2017-07-22 05:40:02
Shodai,1.61538461538462,Takanoiwa,2.31,2017-07-22 05:40:02
Takarafuji,1.72,Chiyotairyu,2.13,2017-07-22 05:40:02
Tamawashi,1.46,Ura,2.72,2017-07-22 05:40:02
Aoiyama,1.34,Takekaze,3.26,2017-07-22 05:45:03
Chiyonokuni,1.77,Sokokurai,2.05,2017-07-22 05:45:03
Chiyoshoma,1.57,Okinoumi,2.4,2017-07-22 05:45:03
Daieisho,1.79,Takakeisho,2.03,2017-07-22 05:45:03
Hakuho,1.14,Goeido,5.7,2017-07-22 05:45:03
Harumafuji,1.43,Takayasu,2.83,2017-07-22 05:45:03
Hokutofuji,1.71,Ishiura,2.14,2017-07-22 05:45:03
Ichinojo,1.79,Arawashi,2.03,2017-07-22 05:45:03
Ikioi,1.72727272727273,Tokushoryu,2.11,2017-07-22 05:45:03
Kagayaki,1.64,Chiyomaru,2.26,2017-07-22 05:45:03
Mitakeumi,1.69,Tochiozan,2.17,2017-07-22 05:45:03
Nishikigi,1.9,Shohozan,1.9,2017-07-22 05:45:03
Onosho,2.24,Yoshikaze,1.65,2017-07-22 05:45:03
