rikishi1,odds1,rikishi2,odds2,ts
Tamawashi,1.48,Chiyoshoma,2.65,2017-05-14 04:00:01
Terunofuji,1.48,Endo,2.67,2017-05-14 04:00:01
Tochiozan,1.72,Takanoiwa,2.12,2017-05-14 04:00:01
Tokushoryu,2.08,Ishiura,1.75,2017-05-14 04:00:01
Arawashi,1.8,Ura,2.01,2017-05-14 05:00:01
Daishomaru,1.9,Onosho,1.9,2017-05-14 05:00:01
Goeido,1.34,Okinoumi,3.28,2017-05-14 05:00:01
Hakuho,1.12,Chiyonokuni,6.4,2017-05-14 05:00:01
Harumafuji,1.4,Kotoshogiku,2.96,2017-05-14 05:00:01
Ichinojo,1.7,Sokokurai,2.15,2017-05-14 05:00:01
Ikioi,1.6,Hokutofuji,2.34,2017-05-14 05:00:01
Kaisei,1.58,Yutakayama,2.3899999999999997,2017-05-14 05:00:01
Kakuryu,1.3900000000000001,Mitakeumi,3,2017-05-14 05:00:01
Kisenosato,1.29,Yoshikaze,3.6,2017-05-14 05:00:01
Kotoyuki,1.7,Toyohibiki,2.15,2017-05-14 05:00:01
Myogiryu,1.58,Chiyotairyu,2.38,2017-05-14 05:00:01
Shodai,1.56,Takekaze,2.4299999999999997,2017-05-14 05:00:01
Shohozan,1.88,Takakeisho,1.92,2017-05-14 05:00:01
Takarafuji,2.34,Aoiyama,1.6,2017-05-14 05:00:01
Takayasu,1.51,Daieisho,2.56,2017-05-14 05:00:01
Tamawashi,1.48,Chiyoshoma,2.65,2017-05-14 05:00:01
Terunofuji,1.48,Endo,2.67,2017-05-14 05:00:01
Tochiozan,1.72,Takanoiwa,2.12,2017-05-14 05:00:01
Tokushoryu,2.08,Ishiura,1.75,2017-05-14 05:00:01
Arawashi,1.8,Ura,2.01,2017-05-14 06:00:01
Daishomaru,1.9,Onosho,1.9,2017-05-14 06:00:01
Goeido,1.34,Okinoumi,3.28,2017-05-14 06:00:01
Hakuho,1.12,Chiyonokuni,6.4,2017-05-14 06:00:01
Harumafuji,1.4,Kotoshogiku,2.96,2017-05-14 06:00:01
Ichinojo,1.7,Sokokurai,2.15,2017-05-14 06:00:01
Ikioi,1.6,Hokutofuji,2.34,2017-05-14 06:00:01
Kaisei,1.58,Yutakayama,2.3899999999999997,2017-05-14 06:00:01
Kakuryu,1.3900000000000001,Mitakeumi,3,2017-05-14 06:00:01
Kisenosato,1.29,Yoshikaze,3.6,2017-05-14 06:00:01
Kotoyuki,1.7,Toyohibiki,2.15,2017-05-14 06:00:01
Myogiryu,1.58,Chiyotairyu,2.38,2017-05-14 06:00:01
Shodai,1.56,Takekaze,2.4299999999999997,2017-05-14 06:00:01
Shohozan,1.88,Takakeisho,1.92,2017-05-14 06:00:01
Takarafuji,2.34,Aoiyama,1.6,2017-05-14 06:00:01
Takayasu,1.51,Daieisho,2.56,2017-05-14 06:00:01
Tamawashi,1.48,Chiyoshoma,2.65,2017-05-14 06:00:01
Terunofuji,1.48,Endo,2.67,2017-05-14 06:00:01
Tochiozan,1.72,Takanoiwa,2.12,2017-05-14 06:00:01
Tokushoryu,2.08,Ishiura,1.75,2017-05-14 06:00:01
Arawashi,1.8,Ura,2.01,2017-05-14 07:00:01
Daishomaru,1.9,Onosho,1.9,2017-05-14 07:00:01
Goeido,1.34,Okinoumi,3.28,2017-05-14 07:00:01
Hakuho,1.12,Chiyonokuni,6.4,2017-05-14 07:00:01
Harumafuji,1.4,Kotoshogiku,2.96,2017-05-14 07:00:01
Ichinojo,1.74,Sokokurai,2.1,2017-05-14 07:00:01
Ikioi,1.6,Hokutofuji,2.34,2017-05-14 07:00:01
Kaisei,1.58,Yutakayama,2.3899999999999997,2017-05-14 07:00:01
Kakuryu,1.3900000000000001,Mitakeumi,3,2017-05-14 07:00:01
Kisenosato,1.29,Yoshikaze,3.6,2017-05-14 07:00:01
Kotoyuki,1.7,Toyohibiki,2.15,2017-05-14 07:00:01
Myogiryu,1.58,Chiyotairyu,2.38,2017-05-14 07:00:01
Shodai,1.56,Takekaze,2.4299999999999997,2017-05-14 07:00:01
Shohozan,1.88,Takakeisho,1.92,2017-05-14 07:00:01
Takarafuji,2.34,Aoiyama,1.6,2017-05-14 07:00:01
Takayasu,1.51,Daieisho,2.56,2017-05-14 07:00:01
Tamawashi,1.48,Chiyoshoma,2.65,2017-05-14 07:00:01
Terunofuji,1.48,Endo,2.67,2017-05-14 07:00:01
Tochiozan,1.72,Takanoiwa,2.12,2017-05-14 07:00:01
Tokushoryu,2.08,Ishiura,1.75,2017-05-14 07:00:01
Arawashi,1.8,Ura,2.01,2017-05-14 08:00:02
Daishomaru,1.9,Onosho,1.9,2017-05-14 08:00:02
Goeido,1.34,Okinoumi,3.28,2017-05-14 08:00:02
Hakuho,1.12,Chiyonokuni,6.4,2017-05-14 08:00:02
Harumafuji,1.4,Kotoshogiku,2.96,2017-05-14 08:00:02
Ichinojo,1.74,Sokokurai,2.1,2017-05-14 08:00:02
Ikioi,1.6,Hokutofuji,2.34,2017-05-14 08:00:02
Kaisei,1.58,Yutakayama,2.3899999999999997,2017-05-14 08:00:02
Kakuryu,1.3900000000000001,Mitakeumi,3,2017-05-14 08:00:02
Kisenosato,1.29,Yoshikaze,3.6,2017-05-14 08:00:02
Kotoyuki,1.7,Toyohibiki,2.15,2017-05-14 08:00:02
Myogiryu,1.58,Chiyotairyu,2.38,2017-05-14 08:00:02
Shodai,1.56,Takekaze,2.4299999999999997,2017-05-14 08:00:02
Shohozan,1.88,Takakeisho,1.92,2017-05-14 08:00:02
Takarafuji,2.34,Aoiyama,1.6,2017-05-14 08:00:02
Takayasu,1.51,Daieisho,2.56,2017-05-14 08:00:02
Tamawashi,1.48,Chiyoshoma,2.65,2017-05-14 08:00:02
Terunofuji,1.48,Endo,2.67,2017-05-14 08:00:02
Tochiozan,1.72,Takanoiwa,2.12,2017-05-14 08:00:02
Tokushoryu,2.08,Ishiura,1.75,2017-05-14 08:00:02
Aoiyama,1.9,Takanoiwa,1.9,2017-05-14 12:00:01
Daishomaru,2.24,Chiyotairyu,1.65,2017-05-14 12:00:01
Goeido,1.81,Takayasu,2,2017-05-14 12:00:01
Hakuho,1.13,Yoshikaze,6,2017-05-14 12:00:01
Harumafuji,1.2,Endo,4.55,2017-05-14 12:00:01
Ichinojo,1.65,Shohozan,2.24,2017-05-14 12:00:01
Ikioi,2.08,Shodai,1.75,2017-05-14 12:00:01
Kaisei,1.7,Onosho,2.15,2017-05-14 12:00:01
Kakuryu,1.18,Chiyonokuni,4.9,2017-05-14 12:00:01
Kisenosato,1.41,Okinoumi,2.91,2017-05-14 12:00:01
Kotoshogiku,1.58,Chiyoshoma,2.38,2017-05-14 12:00:01
Kotoyuki,1.9,Ishiura,1.9,2017-05-14 12:00:01
Mitakeumi,1.5,Daieisho,2.59,2017-05-14 12:00:01
Myogiryu,1.8,Yutakayama,2.01,2017-05-14 12:00:01
Sokokurai,1.7,Takakeisho,2.16,2017-05-14 12:00:01
Takekaze,1.8,Hokutofuji,2.01,2017-05-14 12:00:01
Terunofuji,1.74,Tamawashi,2.1,2017-05-14 12:00:01
Tochiozan,1.7,Takarafuji,2.15,2017-05-14 12:00:01
Tokushoryu,1.74,Toyohibiki,2.09,2017-05-14 12:00:01
Ura,1.74,Kagayaki,2.09,2017-05-14 12:00:01
Aoiyama,1.9,Takanoiwa,1.9,2017-05-14 13:00:02
Daishomaru,2.24,Chiyotairyu,1.65,2017-05-14 13:00:02
Goeido,1.8900000000000001,Takayasu,1.9090909090909092,2017-05-14 13:00:02
Hakuho,1.13,Yoshikaze,6,2017-05-14 13:00:02
Harumafuji,1.2,Endo,4.55,2017-05-14 13:00:02
Ichinojo,1.65,Shohozan,2.24,2017-05-14 13:00:02
Ikioi,2.08,Shodai,1.75,2017-05-14 13:00:02
Kaisei,1.7,Onosho,2.15,2017-05-14 13:00:02
Kakuryu,1.18,Chiyonokuni,4.9,2017-05-14 13:00:02
Kisenosato,1.41,Okinoumi,2.91,2017-05-14 13:00:02
Kotoshogiku,1.58,Chiyoshoma,2.38,2017-05-14 13:00:02
Kotoyuki,1.9,Ishiura,1.9,2017-05-14 13:00:02
Mitakeumi,1.46,Daieisho,2.7199999999999998,2017-05-14 13:00:02
Myogiryu,1.8333333333333335,Yutakayama,1.97,2017-05-14 13:00:02
Sokokurai,1.7,Takakeisho,2.16,2017-05-14 13:00:02
Takekaze,1.8,Hokutofuji,2.01,2017-05-14 13:00:02
Terunofuji,1.74,Tamawashi,2.1,2017-05-14 13:00:02
Tochiozan,1.7,Takarafuji,2.15,2017-05-14 13:00:02
Tokushoryu,1.74,Toyohibiki,2.09,2017-05-14 13:00:02
Ura,1.74,Kagayaki,2.09,2017-05-14 13:00:02
Aoiyama,1.9,Takanoiwa,1.9,2017-05-14 14:00:02
Daishomaru,2.24,Chiyotairyu,1.65,2017-05-14 14:00:02
Goeido,1.97,Takayasu,1.8333333333333335,2017-05-14 14:00:02
Hakuho,1.13,Yoshikaze,6,2017-05-14 14:00:02
Harumafuji,1.2,Endo,4.55,2017-05-14 14:00:02
Ichinojo,1.65,Shohozan,2.24,2017-05-14 14:00:02
Ikioi,2.08,Shodai,1.75,2017-05-14 14:00:02
Kaisei,1.7,Onosho,2.15,2017-05-14 14:00:02
Kakuryu,1.18,Chiyonokuni,4.9,2017-05-14 14:00:02
Kisenosato,1.41,Okinoumi,2.91,2017-05-14 14:00:02
Kotoshogiku,1.58,Chiyoshoma,2.38,2017-05-14 14:00:02
Kotoyuki,1.9,Ishiura,1.9,2017-05-14 14:00:02
Mitakeumi,1.42,Daieisho,2.875,2017-05-14 14:00:02
Myogiryu,1.8333333333333335,Yutakayama,1.97,2017-05-14 14:00:02
Sokokurai,1.7,Takakeisho,2.16,2017-05-14 14:00:02
Takekaze,1.8,Hokutofuji,2.01,2017-05-14 14:00:02
Terunofuji,1.74,Tamawashi,2.1,2017-05-14 14:00:02
Tochiozan,1.7,Takarafuji,2.15,2017-05-14 14:00:02
Tokushoryu,1.74,Toyohibiki,2.09,2017-05-14 14:00:02
Ura,1.74,Kagayaki,2.09,2017-05-14 14:00:02
Aoiyama,1.9,Takanoiwa,1.9,2017-05-14 15:00:02
Daishomaru,2.24,Chiyotairyu,1.65,2017-05-14 15:00:02
Goeido,1.97,Takayasu,1.8333333333333335,2017-05-14 15:00:02
Hakuho,1.13,Yoshikaze,6,2017-05-14 15:00:02
Harumafuji,1.2,Endo,4.55,2017-05-14 15:00:02
Ichinojo,1.65,Shohozan,2.24,2017-05-14 15:00:02
Ikioi,2.08,Shodai,1.75,2017-05-14 15:00:02
Kaisei,1.7,Onosho,2.15,2017-05-14 15:00:02
Kakuryu,1.18,Chiyonokuni,4.9,2017-05-14 15:00:02
Kisenosato,1.41,Okinoumi,2.91,2017-05-14 15:00:02
Kotoshogiku,1.58,Chiyoshoma,2.38,2017-05-14 15:00:02
Kotoyuki,1.9,Ishiura,1.9,2017-05-14 15:00:02
Mitakeumi,1.42,Daieisho,2.875,2017-05-14 15:00:02
Myogiryu,1.8333333333333335,Yutakayama,1.97,2017-05-14 15:00:02
Sokokurai,1.7,Takakeisho,2.16,2017-05-14 15:00:02
Takekaze,1.8,Hokutofuji,2.01,2017-05-14 15:00:02
Terunofuji,1.74,Tamawashi,2.1,2017-05-14 15:00:02
Tochiozan,1.7,Takarafuji,2.15,2017-05-14 15:00:02
Tokushoryu,1.74,Toyohibiki,2.09,2017-05-14 15:00:02
Ura,1.74,Kagayaki,2.09,2017-05-14 15:00:02
Aoiyama,1.9,Takanoiwa,1.9,2017-05-14 16:00:01
Daishomaru,2.24,Chiyotairyu,1.65,2017-05-14 16:00:01
Goeido,1.97,Takayasu,1.8333333333333335,2017-05-14 16:00:01
Hakuho,1.13,Yoshikaze,6,2017-05-14 16:00:01
Harumafuji,1.24,Endo,4.1,2017-05-14 16:00:01
Ichinojo,1.65,Shohozan,2.24,2017-05-14 16:00:01
Ikioi,2.04,Shodai,1.78,2017-05-14 16:00:01
Kaisei,1.74,Onosho,2.1,2017-05-14 16:00:01
Kakuryu,1.18,Chiyonokuni,4.9,2017-05-14 16:00:01
Kisenosato,1.46,Okinoumi,2.73,2017-05-14 16:00:01
Kotoshogiku,1.58,Chiyoshoma,2.38,2017-05-14 16:00:01
Kotoyuki,1.9,Ishiura,1.9,2017-05-14 16:00:01
Mitakeumi,1.42,Daieisho,2.875,2017-05-14 16:00:01
Myogiryu,1.8333333333333335,Yutakayama,1.97,2017-05-14 16:00:01
Sokokurai,1.7,Takakeisho,2.16,2017-05-14 16:00:01
Takekaze,1.8,Hokutofuji,2.01,2017-05-14 16:00:01
Terunofuji,1.78,Tamawashi,2.04,2017-05-14 16:00:01
Tochiozan,1.7,Takarafuji,2.15,2017-05-14 16:00:01
Tokushoryu,1.74,Toyohibiki,2.09,2017-05-14 16:00:01
Ura,1.74,Kagayaki,2.09,2017-05-14 16:00:01
Aoiyama,1.9,Takanoiwa,1.9,2017-05-14 17:00:02
Daishomaru,2.24,Chiyotairyu,1.65,2017-05-14 17:00:02
Goeido,1.97,Takayasu,1.8333333333333335,2017-05-14 17:00:02
Hakuho,1.13,Yoshikaze,6,2017-05-14 17:00:02
Harumafuji,1.24,Endo,4.1,2017-05-14 17:00:02
Ichinojo,1.65,Shohozan,2.24,2017-05-14 17:00:02
Ikioi,2.04,Shodai,1.78,2017-05-14 17:00:02
Kaisei,1.74,Onosho,2.1,2017-05-14 17:00:02
Kakuryu,1.18,Chiyonokuni,4.9,2017-05-14 17:00:02
Kisenosato,1.46,Okinoumi,2.73,2017-05-14 17:00:02
Kotoshogiku,1.58,Chiyoshoma,2.38,2017-05-14 17:00:02
Kotoyuki,1.9,Ishiura,1.9,2017-05-14 17:00:02
Mitakeumi,1.42,Daieisho,2.875,2017-05-14 17:00:02
Myogiryu,1.8333333333333335,Yutakayama,1.97,2017-05-14 17:00:02
Sokokurai,1.7,Takakeisho,2.16,2017-05-14 17:00:02
Takekaze,1.8,Hokutofuji,2.01,2017-05-14 17:00:02
Terunofuji,1.78,Tamawashi,2.04,2017-05-14 17:00:02
Tochiozan,1.7,Takarafuji,2.15,2017-05-14 17:00:02
Tokushoryu,1.74,Toyohibiki,2.09,2017-05-14 17:00:02
Ura,1.74,Kagayaki,2.09,2017-05-14 17:00:02
Aoiyama,1.9,Takanoiwa,1.9,2017-05-14 18:00:01
Daishomaru,2.24,Chiyotairyu,1.65,2017-05-14 18:00:01
Goeido,1.97,Takayasu,1.8333333333333335,2017-05-14 18:00:01
Hakuho,1.13,Yoshikaze,6,2017-05-14 18:00:01
Harumafuji,1.24,Endo,4.1,2017-05-14 18:00:01
Ichinojo,1.65,Shohozan,2.24,2017-05-14 18:00:01
Ikioi,2.04,Shodai,1.78,2017-05-14 18:00:01
Kaisei,1.74,Onosho,2.1,2017-05-14 18:00:01
Kakuryu,1.18,Chiyonokuni,4.9,2017-05-14 18:00:01
Kisenosato,1.46,Okinoumi,2.73,2017-05-14 18:00:01
Kotoshogiku,1.58,Chiyoshoma,2.38,2017-05-14 18:00:01
Kotoyuki,1.9,Ishiura,1.9,2017-05-14 18:00:01
Mitakeumi,1.42,Daieisho,2.875,2017-05-14 18:00:01
Myogiryu,1.8333333333333335,Yutakayama,1.97,2017-05-14 18:00:01
Sokokurai,1.7,Takakeisho,2.16,2017-05-14 18:00:01
Takekaze,1.8,Hokutofuji,2.01,2017-05-14 18:00:01
Terunofuji,1.78,Tamawashi,2.04,2017-05-14 18:00:01
Tochiozan,1.7,Takarafuji,2.15,2017-05-14 18:00:01
Tokushoryu,1.74,Toyohibiki,2.09,2017-05-14 18:00:01
Ura,1.74,Kagayaki,2.09,2017-05-14 18:00:01
Aoiyama,1.9,Takanoiwa,1.9,2017-05-14 19:00:01
Daishomaru,2.24,Chiyotairyu,1.65,2017-05-14 19:00:01
Goeido,1.97,Takayasu,1.8333333333333335,2017-05-14 19:00:01
Hakuho,1.13,Yoshikaze,6,2017-05-14 19:00:01
Harumafuji,1.24,Endo,4.1,2017-05-14 19:00:01
Ichinojo,1.65,Shohozan,2.24,2017-05-14 19:00:01
Ikioi,2.04,Shodai,1.78,2017-05-14 19:00:01
Kaisei,1.74,Onosho,2.1,2017-05-14 19:00:01
Kakuryu,1.18,Chiyonokuni,4.9,2017-05-14 19:00:01
Kisenosato,1.46,Okinoumi,2.73,2017-05-14 19:00:01
Kotoshogiku,1.58,Chiyoshoma,2.38,2017-05-14 19:00:01
Kotoyuki,1.9,Ishiura,1.9,2017-05-14 19:00:01
Mitakeumi,1.42,Daieisho,2.875,2017-05-14 19:00:01
Myogiryu,1.8333333333333335,Yutakayama,1.97,2017-05-14 19:00:01
Sokokurai,1.7,Takakeisho,2.16,2017-05-14 19:00:01
Takekaze,1.8,Hokutofuji,2.01,2017-05-14 19:00:01
Terunofuji,1.78,Tamawashi,2.04,2017-05-14 19:00:01
Tochiozan,1.7,Takarafuji,2.15,2017-05-14 19:00:01
Tokushoryu,1.74,Toyohibiki,2.09,2017-05-14 19:00:01
Ura,1.74,Kagayaki,2.09,2017-05-14 19:00:01
Aoiyama,1.9,Takanoiwa,1.9,2017-05-14 20:00:02
Daishomaru,2.24,Chiyotairyu,1.65,2017-05-14 20:00:02
Goeido,1.97,Takayasu,1.8333333333333335,2017-05-14 20:00:02
Hakuho,1.13,Yoshikaze,6,2017-05-14 20:00:02
Harumafuji,1.24,Endo,4.1,2017-05-14 20:00:02
Ichinojo,1.65,Shohozan,2.24,2017-05-14 20:00:02
Ikioi,2.04,Shodai,1.78,2017-05-14 20:00:02
Kaisei,1.74,Onosho,2.1,2017-05-14 20:00:02
Kakuryu,1.18,Chiyonokuni,4.9,2017-05-14 20:00:02
Kisenosato,1.46,Okinoumi,2.73,2017-05-14 20:00:02
Kotoshogiku,1.58,Chiyoshoma,2.38,2017-05-14 20:00:02
Kotoyuki,1.9,Ishiura,1.9,2017-05-14 20:00:02
Mitakeumi,1.42,Daieisho,2.875,2017-05-14 20:00:02
Myogiryu,1.8333333333333335,Yutakayama,1.97,2017-05-14 20:00:02
Sokokurai,1.7,Takakeisho,2.16,2017-05-14 20:00:02
Takekaze,1.8,Hokutofuji,2.01,2017-05-14 20:00:02
Terunofuji,1.78,Tamawashi,2.04,2017-05-14 20:00:02
Tochiozan,1.7,Takarafuji,2.15,2017-05-14 20:00:02
Tokushoryu,1.74,Toyohibiki,2.09,2017-05-14 20:00:02
Ura,1.74,Kagayaki,2.09,2017-05-14 20:00:02
Aoiyama,1.9,Takanoiwa,1.9,2017-05-14 21:00:01
Daishomaru,2.24,Chiyotairyu,1.65,2017-05-14 21:00:01
Goeido,1.97,Takayasu,1.8333333333333335,2017-05-14 21:00:01
Hakuho,1.13,Yoshikaze,6,2017-05-14 21:00:01
Harumafuji,1.24,Endo,4.1,2017-05-14 21:00:01
Ichinojo,1.65,Shohozan,2.24,2017-05-14 21:00:01
Ikioi,2.04,Shodai,1.78,2017-05-14 21:00:01
Kaisei,1.74,Onosho,2.1,2017-05-14 21:00:01
Kakuryu,1.18,Chiyonokuni,4.9,2017-05-14 21:00:01
Kisenosato,1.46,Okinoumi,2.73,2017-05-14 21:00:01
Kotoshogiku,1.58,Chiyoshoma,2.38,2017-05-14 21:00:01
Kotoyuki,1.9,Ishiura,1.9,2017-05-14 21:00:01
Mitakeumi,1.42,Daieisho,2.875,2017-05-14 21:00:01
Myogiryu,1.8333333333333335,Yutakayama,1.97,2017-05-14 21:00:01
Sokokurai,1.7,Takakeisho,2.16,2017-05-14 21:00:01
Takekaze,1.8,Hokutofuji,2.01,2017-05-14 21:00:01
Terunofuji,1.78,Tamawashi,2.04,2017-05-14 21:00:01
Tochiozan,1.7,Takarafuji,2.15,2017-05-14 21:00:01
Tokushoryu,1.74,Toyohibiki,2.09,2017-05-14 21:00:01
Ura,1.74,Kagayaki,2.09,2017-05-14 21:00:01
Aoiyama,1.9,Takanoiwa,1.9,2017-05-14 22:00:01
Daishomaru,2.24,Chiyotairyu,1.65,2017-05-14 22:00:01
Goeido,1.97,Takayasu,1.8333333333333335,2017-05-14 22:00:01
Hakuho,1.13,Yoshikaze,6,2017-05-14 22:00:01
Harumafuji,1.24,Endo,4.1,2017-05-14 22:00:01
Ichinojo,1.6800000000000002,Shohozan,2.19,2017-05-14 22:00:01
Ikioi,2.04,Shodai,1.78,2017-05-14 22:00:01
Kaisei,1.74,Onosho,2.1,2017-05-14 22:00:01
Kakuryu,1.18,Chiyonokuni,4.9,2017-05-14 22:00:01
Kisenosato,1.46,Okinoumi,2.73,2017-05-14 22:00:01
Kotoshogiku,1.58,Chiyoshoma,2.38,2017-05-14 22:00:01
Kotoyuki,1.9,Ishiura,1.9,2017-05-14 22:00:01
Mitakeumi,1.42,Daieisho,2.875,2017-05-14 22:00:01
Myogiryu,1.8333333333333335,Yutakayama,1.97,2017-05-14 22:00:01
Sokokurai,1.7,Takakeisho,2.16,2017-05-14 22:00:01
Takekaze,1.8,Hokutofuji,2.01,2017-05-14 22:00:01
Terunofuji,1.78,Tamawashi,2.04,2017-05-14 22:00:01
Tochiozan,1.7,Takarafuji,2.15,2017-05-14 22:00:01
Tokushoryu,1.74,Toyohibiki,2.09,2017-05-14 22:00:01
Ura,1.74,Kagayaki,2.09,2017-05-14 22:00:01
Aoiyama,1.9,Takanoiwa,1.9,2017-05-14 23:00:02
Daishomaru,2.24,Chiyotairyu,1.65,2017-05-14 23:00:02
Goeido,2.04,Takayasu,1.78,2017-05-14 23:00:02
Hakuho,1.13,Yoshikaze,6,2017-05-14 23:00:02
Harumafuji,1.24,Endo,4.1,2017-05-14 23:00:02
Ichinojo,1.6800000000000002,Shohozan,2.19,2017-05-14 23:00:02
Ikioi,2.04,Shodai,1.78,2017-05-14 23:00:02
Kaisei,1.74,Onosho,2.1,2017-05-14 23:00:02
Kakuryu,1.18,Chiyonokuni,4.9,2017-05-14 23:00:02
Kisenosato,1.46,Okinoumi,2.73,2017-05-14 23:00:02
Kotoshogiku,1.58,Chiyoshoma,2.38,2017-05-14 23:00:02
Kotoyuki,1.9,Ishiura,1.9,2017-05-14 23:00:02
Mitakeumi,1.42,Daieisho,2.875,2017-05-14 23:00:02
Myogiryu,1.8333333333333335,Yutakayama,1.97,2017-05-14 23:00:02
Sokokurai,1.7,Takakeisho,2.16,2017-05-14 23:00:02
Takekaze,1.8,Hokutofuji,2.01,2017-05-14 23:00:02
Terunofuji,1.78,Tamawashi,2.04,2017-05-14 23:00:02
Tochiozan,1.7,Takarafuji,2.15,2017-05-14 23:00:02
Tokushoryu,1.74,Toyohibiki,2.09,2017-05-14 23:00:02
Ura,1.74,Kagayaki,2.09,2017-05-14 23:00:02
Aoiyama,1.9,Takanoiwa,1.9,2017-05-15 00:00:01
Daishomaru,2.24,Chiyotairyu,1.65,2017-05-15 00:00:01
Goeido,2.04,Takayasu,1.78,2017-05-15 00:00:01
Hakuho,1.13,Yoshikaze,6,2017-05-15 00:00:01
Harumafuji,1.24,Endo,4.1,2017-05-15 00:00:01
Ichinojo,1.6800000000000002,Shohozan,2.19,2017-05-15 00:00:01
Ikioi,2.04,Shodai,1.78,2017-05-15 00:00:01
Kaisei,1.74,Onosho,2.1,2017-05-15 00:00:01
Kakuryu,1.18,Chiyonokuni,4.9,2017-05-15 00:00:01
Kisenosato,1.46,Okinoumi,2.73,2017-05-15 00:00:01
Kotoshogiku,1.58,Chiyoshoma,2.38,2017-05-15 00:00:01
Kotoyuki,1.9,Ishiura,1.9,2017-05-15 00:00:01
Mitakeumi,1.42,Daieisho,2.875,2017-05-15 00:00:01
Myogiryu,1.8333333333333335,Yutakayama,1.97,2017-05-15 00:00:01
Sokokurai,1.7,Takakeisho,2.16,2017-05-15 00:00:01
Takekaze,1.8,Hokutofuji,2.01,2017-05-15 00:00:01
Terunofuji,1.78,Tamawashi,2.04,2017-05-15 00:00:01
Tochiozan,1.7,Takarafuji,2.15,2017-05-15 00:00:01
Tokushoryu,1.74,Toyohibiki,2.09,2017-05-15 00:00:01
Ura,1.74,Kagayaki,2.09,2017-05-15 00:00:01
Aoiyama,1.9,Takanoiwa,1.9,2017-05-15 01:00:01
Daishomaru,2.24,Chiyotairyu,1.65,2017-05-15 01:00:01
Goeido,2.04,Takayasu,1.78,2017-05-15 01:00:01
Hakuho,1.13,Yoshikaze,6,2017-05-15 01:00:01
Harumafuji,1.24,Endo,4.1,2017-05-15 01:00:01
Ichinojo,1.6800000000000002,Shohozan,2.19,2017-05-15 01:00:01
Ikioi,2.04,Shodai,1.78,2017-05-15 01:00:01
Kaisei,1.74,Onosho,2.1,2017-05-15 01:00:01
Kakuryu,1.18,Chiyonokuni,4.9,2017-05-15 01:00:01
Kisenosato,1.46,Okinoumi,2.73,2017-05-15 01:00:01
Kotoshogiku,1.58,Chiyoshoma,2.38,2017-05-15 01:00:01
Kotoyuki,1.9,Ishiura,1.9,2017-05-15 01:00:01
Mitakeumi,1.42,Daieisho,2.875,2017-05-15 01:00:01
Myogiryu,1.8333333333333335,Yutakayama,1.97,2017-05-15 01:00:01
Sokokurai,1.7,Takakeisho,2.16,2017-05-15 01:00:01
Takekaze,1.8,Hokutofuji,2.01,2017-05-15 01:00:01
Terunofuji,1.78,Tamawashi,2.04,2017-05-15 01:00:01
Tochiozan,1.7,Takarafuji,2.15,2017-05-15 01:00:01
Tokushoryu,1.74,Toyohibiki,2.09,2017-05-15 01:00:01
Ura,1.74,Kagayaki,2.09,2017-05-15 01:00:01
Aoiyama,1.9,Takanoiwa,1.9,2017-05-15 02:00:01
Daishomaru,2.24,Chiyotairyu,1.65,2017-05-15 02:00:01
Goeido,2.04,Takayasu,1.78,2017-05-15 02:00:01
Hakuho,1.13,Yoshikaze,6,2017-05-15 02:00:01
Harumafuji,1.24,Endo,4.1,2017-05-15 02:00:01
Ichinojo,1.6800000000000002,Shohozan,2.19,2017-05-15 02:00:01
Ikioi,2.04,Shodai,1.78,2017-05-15 02:00:01
Kaisei,1.74,Onosho,2.1,2017-05-15 02:00:01
Kakuryu,1.18,Chiyonokuni,4.9,2017-05-15 02:00:01
Kisenosato,1.46,Okinoumi,2.73,2017-05-15 02:00:01
Kotoshogiku,1.58,Chiyoshoma,2.38,2017-05-15 02:00:01
Kotoyuki,1.9,Ishiura,1.9,2017-05-15 02:00:01
Mitakeumi,1.42,Daieisho,2.875,2017-05-15 02:00:01
Myogiryu,1.8333333333333335,Yutakayama,1.97,2017-05-15 02:00:01
Sokokurai,1.7,Takakeisho,2.16,2017-05-15 02:00:01
Takekaze,1.8,Hokutofuji,2.01,2017-05-15 02:00:01
Terunofuji,1.78,Tamawashi,2.04,2017-05-15 02:00:01
Tochiozan,1.7,Takarafuji,2.15,2017-05-15 02:00:01
Tokushoryu,1.74,Toyohibiki,2.09,2017-05-15 02:00:01
Ura,1.74,Kagayaki,2.09,2017-05-15 02:00:01
Aoiyama,1.9,Takanoiwa,1.9,2017-05-15 03:00:01
Daishomaru,2.24,Chiyotairyu,1.65,2017-05-15 03:00:01
Goeido,2.04,Takayasu,1.78,2017-05-15 03:00:01
Hakuho,1.13,Yoshikaze,6,2017-05-15 03:00:01
Harumafuji,1.24,Endo,4.1,2017-05-15 03:00:01
Ichinojo,1.6800000000000002,Shohozan,2.19,2017-05-15 03:00:01
Ikioi,2.04,Shodai,1.78,2017-05-15 03:00:01
Kaisei,1.74,Onosho,2.1,2017-05-15 03:00:01
Kakuryu,1.18,Chiyonokuni,4.9,2017-05-15 03:00:01
Kisenosato,1.46,Okinoumi,2.73,2017-05-15 03:00:01
Kotoshogiku,1.58,Chiyoshoma,2.38,2017-05-15 03:00:01
Kotoyuki,1.9,Ishiura,1.9,2017-05-15 03:00:01
Mitakeumi,1.42,Daieisho,2.875,2017-05-15 03:00:01
